winding_speed_rpm,wire_tension_N,wire_diameter_mm,num_turns,slot_width_mm,slot_depth_mm,insulation_thickness_mm,winding_temperature_C,spindle_torque_Nm,back_tension_N,tension_mean_N,tension_std_N,tension_peak_N,tension_slope_start,tension_area_Nmm,power_mean_W,power_std_W,power_peak_W,power_rms_W,power_energy_J,temp_max_C,temp_gradient_C_per_turn,temp_time_above_60s,tension_variability_ratio,tension_dynamic_range,power_per_turn_W,power_instability_idx,thermal_stress_idx,slot_density_idx,mech_load_idx,speed_tension_product,back_tension_ratio,log_power_per_turn_W,log_tension_variability_ratio,log_back_tension_ratio,log_tension_slope_start,log_slot_density_idx,log_power_std_W,log_tension_area_Nmm,log_temp_time_above_60s,log_thermal_stress_idx,material_Aluminum,material_Composite,material_Steel,slot_fill_factor_pct,winding_resistance_mOhm,insulation_integrity_score,process_stability_index,insulation_failure
1.2167334229773725,-1.5154319454656575,-0.7212189942485903,-1.4919822017135573,-1.5496621262361736,-1.3912497225178038,-0.8362297533177334,0.19398293693688975,-0.9718708738525013,1.073675248811509,-1.5870374819092292,0.5313863485202949,-1.2917623882388887,-0.7770837060978137,-1.216272064904305,-0.2672116999837901,-0.03807678039695905,-0.3239213114812282,-0.34139254323425544,-1.2829518835288238,0.37927171834383683,2.1878732669998717,-0.46930719843520546,2.706698964832751,1.3528757672067675,0.5943762552663557,0.3844859017934593,2.068213868046112,-0.636125075067248,-1.2573125459589378,-0.7986459664913819,3.190050897112683,0.8021655858843095,2.6421129219757056,2.849918594375874,-0.8240311741279792,-0.6491034625365015,0.25838960698563757,-2.3843340106334376,-0.18885525513956028,1.60818935572229,-0.7924058156930615,-0.650203220264462,1.4673626522278511,22.0,942.7,64.1,0.7799,0
0.10866535077851094,0.1806092308035326,-1.3680521729468773,-0.6491904480018964,0.8222845393273687,0.7162928133019032,-0.7776819610270339,-1.112312289711842,-0.34115059591369284,0.5364894484240221,0.23927221679064217,0.25585639716568226,0.5658249822703415,1.6769247987958014,-0.8895730663012218,-0.1980372651361227,-0.9234975761053641,-0.3817580756597391,-0.20810101950896176,-0.5950928847315302,-1.0491970176855248,0.2954174086014573,-0.8214951365823033,-0.2977725547731207,1.6258773345787827,0.0014406574114344702,-1.6784251657934817,-0.2850860229874613,-0.9953875104348587,-0.14475789570676686,0.20256409203152065,-0.037163139840885887,0.22035837650359327,-0.2837209792912035,0.04703321863625078,1.5147403058133344,-1.1533466418753993,-1.0675475083919586,-1.0162326471656558,-1.00019001457957,-0.01257648725826243,1.2619796324000607,-0.650203220264462,-0.6814947882731861,22.0,3843.8,60.1,1.0,0
0.6258382514116492,-0.6830831957154802,0.8958639524971271,0.06718254265301542,0.659404081606267,1.4361623368149716,0.041987131042757704,-0.5857953361136284,-0.6057363550490275,-0.5030645541776888,-0.6355612003181433,1.1676100543754921,-0.6804023632267266,-0.8870915999111273,0.06354465130258545,-0.15826844210572227,0.5835608673476929,-0.1468830832379488,-0.09264244378207172,-0.45045511001280303,-0.33816549437046145,0.45349488771117513,-0.8214951365823033,0.8604156204612037,-0.26245350681289686,-0.2800023573092055,1.4822623975833598,0.15457049987719862,0.0549450867103597,-0.7555301082615409,-0.20890769663588737,-0.15862946403462083,-0.1143625591405625,0.9007015140150156,-0.08883294903936814,-1.0584536620837084,0.18269511372300287,0.7954677203270276,0.40226734231705974,-1.00019001457957,0.4362187391500148,1.2619796324000607,-0.650203220264462,-0.6814947882731861,37.12,436.1,56.3,0.9291,0
-0.7849379332528291,-0.2460130363278344,0.8958639524971271,1.415649348591673,-0.8574201809214916,0.7842050325012494,0.27617830020555556,1.4736190773274838,1.4019478383898687,1.6208089343913572,-0.1753587752960396,2.3924659290337265,-0.011807184020057163,-0.6874588923171392,1.1696131782774601,0.2534101233360135,-0.4839572943390435,0.16902752331935236,0.20674281458528723,2.3922259549330103,1.3080966812328834,-0.8707768240758949,2.7264314778141374,0.9517031016364355,0.7951125649451671,-0.40589836460793743,-1.201355858867405,-0.5082168227035248,1.3637163713822766,0.675859623789933,-0.6365222790544681,0.9085222391056212,-0.28064097841446567,0.9908489543167547,1.0114612282995945,-0.6537684473099863,1.4234388952993526,-0.27747949561113394,1.1616484977156611,1.854219646583431,-0.297843610196059,-0.7924058156930615,-0.650203220264462,1.4673626522278511,82.0,662.1,53.1,0.9494,0
-0.7408162711037818,-0.6064653191694385,-1.3680521729468773,-0.18565498346048287,-1.447861840160485,1.6987562510524432,-0.01656066124794135,0.600534002373485,-0.9905036737916094,-1.453087590048152,-0.5535671448472131,-0.34029022485611665,-0.31041797361223333,0.690498056252192,-0.9780847498826587,-1.0120675059277735,-0.9031498542389594,-0.9072066818286509,-1.0170920546190207,-0.8443839647330902,0.8020472186933335,0.6443809002210231,0.3355889852051411,-0.10237951056092566,1.1630346772803781,-0.8401705679433077,-0.3290228640945098,0.901756495609773,-0.9368159979717166,-0.9145928098965945,-0.8049099585649114,-0.915057729889208,-0.962781050716288,-0.07839895561366593,-1.0118080281947526,0.8987522685379606,-1.067069637192197,-1.021120191232208,-1.2720540367234643,0.7167404852422895,0.9964203180922653,1.2619796324000607,-0.650203220264462,-0.6814947882731861,22.0,4741.4,53.2,0.9786,0
1.604333847425966,-0.717909503236408,-0.7212189942485903,0.572857594880012,0.9139047967954882,-1.115073364440463,-1.0704209224805308,-1.3722383807286815,-1.2699956728782307,-0.025566064944367053,-0.6833766810875066,0.5338911662598826,-0.7122564520195029,-0.19310221068416974,-0.5848586995590227,-0.4668330559767776,-0.6875819602629913,-0.3525724257138363,-0.4677851892667362,-0.8428374381270455,-1.2990189042556821,-0.338383804810147,-0.8214951365823033,0.5391577151857396,-0.18685307277141508,-0.6226245882793703,-0.8181555512491928,-0.7327766666737218,-0.5646206809330991,-1.0914293360977214,0.20766509524372356,0.24259530558053574,-0.5969504860445364,0.5798439515668559,0.34876584838950336,0.06958041417584264,-0.5553238727511388,-0.596761207247416,-0.3864392401749808,-1.00019001457957,-0.6456837606096307,-0.7924058156930615,1.5379806940870926,-0.6814947882731861,22.0,1983.5,70.9,0.7961,0
0.9436259192952944,0.6002662364307142,-0.04204415661538905,-0.7334696233730625,-1.6616424409194308,-0.24806069932881158,0.510369469368353,-0.17924427067703372,1.3171685986669268,-0.9009799618721236,0.4510758085018652,-1.8732386814836,0.6908565393500093,-0.11060522243638114,-0.14727445813432902,1.8880771520676873,3.473084819637054,2.129918333970458,1.9627024386616665,0.37025502869015836,0.1806953469675578,1.633110793143126,-0.7264777657697009,-1.1871177885951127,1.211754956996001,1.9974472486350086,1.7680030708604602,1.4190683890520925,-0.07047198976491753,1.4734937720265375,1.1835341074229353,-0.8815041449377469,1.790654958766188,-1.2487994357626129,-0.9677242600634598,0.16583436460970438,0.043015564126652604,2.154923647372638,0.19255339719504458,-0.7225076680736288,1.296059634654188,-0.7924058156930615,1.5379806940870926,-0.6814947882731861,34.44,645.0,48.7,0.9986,1
-0.7815869209377114,-0.4114379970522422,-1.3680521729468773,-0.3542133342028151,0.45580350945488973,-1.5814039362759729,-0.48494299957353665,-0.9456930005984835,-1.4311693923515156,0.4917239650583982,-0.3500492682151578,-0.23258306205385904,-0.31246208626203725,1.0186459941308468,-0.9532343373322738,-1.2637639982667577,-0.9330816479989604,-1.1833478313168095,-1.2550382512692522,-1.2097696439379304,-1.1196596010771076,-0.6754169206478474,-0.8214951365823033,-0.18976684554687176,0.1625889334647683,-1.0099225448146858,0.6949867511772088,-0.8680254978684844,-0.9087165482881447,-1.087936373447566,-0.7218448434823656,0.3387403880326887,-1.2927638154614995,-0.16993967870859772,0.4490676867936192,1.128497970471508,-1.0262748848344547,-1.0898834902694778,-1.1952067774888722,-1.00019001457957,-0.8973026835258245,-0.7924058156930615,1.5379806940870926,-0.6814947882731861,22.0,4356.9,58.2,0.9613,0
1.249685044076028,-1.0940336244624296,0.8958639524971271,-1.070586324857727,-0.12445812117653414,-1.1105458831605066,1.0958473922753476,1.453624762633881,-0.888023274126515,0.27784443342263965,-1.2143529224108343,-1.1468415370032565,-1.1590654087224566,-1.0290585911638723,-0.7436024798952953,-0.16474544911393083,0.31638643240620584,-0.2185108688194687,-0.13143235986619028,-1.0925789627711429,1.3401251282290574,0.31778686319245514,0.8209479874641105,-0.020349650857190572,0.1936691119040449,0.3140335126059249,0.9318654464129342,0.823375970135299,0.35844263535180937,-1.0622417334154146,-0.3486963661486901,1.002554315475992,0.5445193755039126,0.0071112222690663685,1.0994261030047383,-1.416178765924974,0.5033247902113996,0.5859552953627781,-0.6779913150828012,1.050085260341057,0.9458502234503785,-0.7924058156930615,1.5379806940870926,-0.6814947882731861,43.43,286.9,61.7,0.9213,0
-0.7519863121541736,-1.494536160953101,-0.7212189942485903,-0.9863071494865608,0.7713843962895246,-0.4404786537269584,1.3300385614381447,1.7202156252152547,1.1755593191297053,1.2278674692931029,-1.4430731824086913,-0.1799818895225235,-1.3435465753672524,-0.7489832811273133,-1.1108727451168818,0.16247294494076528,-0.7626326155528462,0.13567249480974897,0.20439979951980383,0.06623492462031638,1.9614769999548336,1.8031186480347092,1.1459881053790362,1.3528904396644577,0.39695027899336216,0.5886735684340159,-1.6160762104535042,2.9700067155766865,-0.8143539635438037,-0.6667225258202379,-1.2855231420177549,3.3081686449195984,0.7971905979042229,1.3817984252151223,2.9313873151828793,-0.7688506919939898,-0.8919981943199341,-0.7322884446005921,-1.7787795909138049,1.2308632194339693,1.9621365347534034,1.2619796324000607,-0.650203220264462,-0.6814947882731861,22.0,1111.2,49.9,0.9473,1
